trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
988090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2976209,shp-Rapid-52,0,0
989020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2938002,shp-Rapid-52,0,0
994070,30,2,"Hamilton E. Holmes Station",,0,2949507,shp-30-01,0,0
944090,30,3,"Hamilton E. Holmes Station",,0,2973109,shp-30-01,0,0
945090,RAPID,3,"Arts Center Station with limited stops",,0,2977009,shp-Rapid-01,0,0
95090,GREEN,3,"Circulator Green - Battery/Windy Hill",,0,2981109,shp-Green-05,0,0
952090,30,3,"Hamilton E. Holmes Station",,0,2973209,shp-30-01,0,0
965020,10,1,"Marietta Transfer Center",,1,2934002,shp-10-52,0,0
967070,RAPID,2,"KSU-Kennesaw Campus limited stops",,1,2950007,shp-Rapid-52,0,0
972020,10,1,"Arts Center Station",,0,2935502,shp-10-03,0,0
973010,45,4,"Marietta Transfer Center",,1,2845801,shp-45-51,0,0
98070,GREEN,2,"Circulator Green - Battery/Windy Hill",,0,2951207,shp-Green-05,0,0
983090,50,3,"Marietta Transfer Center",,1,2974809,shp-50-51,0,0
992020,20,1,"Cumberland Transfer Center",,0,2934802,shp-20-03,0,0
998020,30,1,"Marietta Transfer Center",,1,2943002,shp-30-52,0,0
872010,10,4,"Arts Center Station",,0,2845401,shp-10-03,0,0
878020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2938102,shp-Rapid-52,0,0
886090,40,3,"Marietta Transfer Center",,1,2976509,shp-40-51,0,0
887090,25,3,"Cumberland Transfer Center",,1,2982109,shp-25-01,0,0
89020,25,1,"Cumberland Transfer Center",,1,2942702,shp-25-01,0,0
891020,15,1,"Marietta Transfer Center",,1,2936502,shp-15-51,0,0
892010,25,4,"Cumberland Transfer Center",,1,2845501,shp-25-01,0,0
894090,BLUE,3,"Circ Blue - Battery/Cumberland Transfer Center",,1,2982309,shp-Blue-02,0,0
902020,45,1,"KSU-Kennesaw Campus",,0,2937802,shp-45-01,0,0
904020,50,1,"Cumberland Transfer Center",,0,2935802,shp-50-01,0,0
906070,20,2,"Marietta Transfer Center",,1,2949207,shp-20-54,0,0
908070,30,2,"Marietta Transfer Center",,1,2948907,shp-30-52,0,0
911020,20,1,"Marietta Transfer Center",,1,2934802,shp-20-54,0,0
916090,15,3,"Marietta Transfer Center",,1,2975409,shp-15-51,0,0
918020,20,1,"Marietta Transfer Center",,1,2934802,shp-20-54,0,0
922090,10,3,"Arts Center Station",,0,2974509,shp-10-03,0,0
923020,BLUE,1,"Circ Blue - Battery/Cumberland Transfer Center",,1,2942602,shp-Blue-02,0,0
923090,BLUE,3,"Circ Blue - Battery/Cumberland Transfer Center",,1,2981409,shp-Blue-02,0,0
926020,102,1,"Acworth Park-N-Ride",,1,2940902,shp-102-51,0,0
932020,BLUE,1,"Circ Blue - Battery/Cumberland Transfer Center",,1,2942602,shp-Blue-02,0,0
936090,25,3,"Hamilton E. Holmes Station",,0,2978909,shp-25-51,0,0
948070,GREEN,2,"Circulator Green - Battery/Windy Hill",,0,2951007,shp-Green-05,0,0
949020,40,1,"Marietta Transfer Center",,1,2937702,shp-40-51,0,0
954020,100,1,"Busbee Park & Ride",,1,2941702,shp-100-04,0,0
956070,10,2,"Arts Center Station",,0,2949607,shp-10-03,0,0
959090,RAPID,3,"Arts Center Station with limited stops",,0,2976909,shp-Rapid-01,0,0
96020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2938202,shp-Rapid-52,0,0
96090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2977009,shp-Rapid-52,0,0
964020,30,1,"Hamilton E. Holmes Station",,0,2933902,shp-30-01,0,0
965090,10,3,"Marietta Transfer Center",,1,2973209,shp-10-52,0,0
979020,RAPID,1,"Arts Center Station with limited stops",,0,2940302,shp-Rapid-02,0,0
979090,RAPID,3,"Arts Center Station with limited stops",,0,2979109,shp-Rapid-02,0,0
980010,15,4,"Cumberland Transfer Center",,0,2844601,shp-15-01,0,0
735020,BLUE,1,"Circ Blue - Battery/Cumberland Transfer Center",,1,2942602,shp-Blue-02,0,0
741070,RAPID,2,"KSU-Kennesaw Campus limited stops",,1,2949907,shp-Rapid-52,0,0
742020,GREEN,1,"Circulator Green - Battery/Windy Hill",,0,2943402,shp-Green-05,0,0
751090,45,3,"KSU-Kennesaw Campus",,0,2981809,shp-45-01,0,0
756070,RAPID,2,"Arts Center Station with limited stops",,0,2949907,shp-Rapid-01,0,0
757020,30,1,"Hamilton E. Holmes Station",,0,2936002,shp-30-01,0,0
758090,10,3,"Arts Center Station",,0,2973609,shp-10-03,0,0
760070,30,2,"Hamilton E. Holmes Station",,0,2948307,shp-30-01,0,0
761090,15,3,"Cumberland Transfer Center",,0,2975409,shp-15-01,0,0
771020,10,1,"Arts Center Station",,0,2934902,shp-10-03,0,0
788020,30,1,"Marietta Transfer Center",,1,2936002,shp-30-52,0,0
789070,10,2,"Marietta Transfer Center",,1,2948407,shp-10-52,0,0
79070,30,2,"Marietta Transfer Center",,1,2949507,shp-30-52,0,0
802090,25,3,"Hamilton E. Holmes Station",,0,2982009,shp-25-51,0,0
809070,50,2,"Marietta Transfer Center",,1,2949107,shp-50-51,0,0
813020,30,1,"Marietta Transfer Center",,1,2936602,shp-30-52,0,0
813090,30,3,"Marietta Transfer Center",,1,2975509,shp-30-52,0,0
816020,10,1,"Arts Center Station",,0,2934102,shp-10-03,0,0
822070,30,2,"Marietta Transfer Center",,1,2947707,shp-30-52,0,0
823070,45,2,"Marietta Transfer Center",,1,2950707,shp-45-51,0,0
824020,50,1,"Cumberland Transfer Center",,0,2935602,shp-50-01,0,0
824090,50,3,"Cumberland Transfer Center",,0,2974609,shp-50-01,0,0
830090,45,3,"KSU-Kennesaw Campus",,0,2976609,shp-45-01,0,0
832010,20,4,"Marietta Transfer Center",,1,2844701,shp-20-54,0,0
853020,20,1,"Marietta Transfer Center",,1,2934502,shp-20-54,0,0
861070,50,2,"Marietta Transfer Center",,1,2948507,shp-50-51,0,0
866070,40,2,"KSU-Kennesaw Campus",,0,2950607,shp-40-01,0,0
867070,25,2,"Hamilton E. Holmes Station",,0,2948707,shp-25-51,0,0
869010,10,4,"Arts Center Station",,0,2845401,shp-10-03,0,0
875020,50,1,"Cumberland Transfer Center",,0,2935602,shp-50-01,0,0
879020,20,1,"Cumberland Transfer Center",,0,2942902,shp-20-03,0,0
884070,45,2,"Marietta Transfer Center",,1,2950807,shp-45-51,0,0
900070,50,2,"Marietta Transfer Center",,1,2948507,shp-50-51,0,0
9010,15,4,"Cumberland Transfer Center",,0,2845301,shp-15-01,0,0
903010,20,4,"Cumberland Transfer Center",,0,2845201,shp-20-03,0,0
716090,30,3,"Hamilton E. Holmes Station",,0,2973409,shp-30-01,0,0
720020,30,1,"Marietta Transfer Center",,1,2936402,shp-30-52,0,0
720090,30,3,"Marietta Transfer Center",,1,2975309,shp-30-52,0,0
728010,10,4,"Marietta Transfer Center",,1,2844801,shp-10-52,0,0
73090,20,3,"Cumberland Transfer Center",,0,2981709,shp-20-03,0,0
744010,BLUE,4,"Circ Blue - Battery/Cumberland Transfer Center",,1,2846401,shp-Blue-02,0,0
745090,10,3,"Arts Center Station",,0,2973309,shp-10-03,0,0
746090,BLUE,3,"Circ Blue - Battery/Cumberland Transfer Center",,1,2981409,shp-Blue-02,0,0
749090,20,3,"Cumberland Transfer Center",,0,2973709,shp-20-03,0,0
75090,25,3,"Cumberland Transfer Center",,1,2982009,shp-25-01,0,0
752070,10,2,"Marietta Transfer Center",,1,2949607,shp-10-52,0,0
774020,20,1,"Marietta Transfer Center",,1,2934802,shp-20-54,0,0
776020,25,1,"Hamilton E. Holmes Station",,0,2943202,shp-25-51,0,0
780090,10,3,"Arts Center Station",,0,2973609,shp-10-03,0,0
785070,45,2,"KSU-Kennesaw Campus",,0,2950707,shp-45-01,0,0
788090,30,3,"Marietta Transfer Center",,1,2975009,shp-30-52,0,0
800010,10,4,"Marietta Transfer Center",,1,2845401,shp-10-52,0,0
801010,50,4,"Cumberland Transfer Center",,0,2844501,shp-50-01,0,0
811090,45,3,"Marietta Transfer Center",,1,2976609,shp-45-51,0,0
817020,45,1,"Marietta Transfer Center",,1,2943002,shp-45-51,0,0
821010,RAPID,4,"Arts Center Station with limited stops",,0,2846201,shp-Rapid-01,0,0
826020,BLUE,1,"Circ Blue - Battery/Cumberland Transfer Center",,1,2942602,shp-Blue-02,0,0
826090,BLUE,3,"Circ Blue - Battery/Cumberland Transfer Center",,1,2981409,shp-Blue-02,0,0
837020,100,1,"Busbee Park & Ride",,1,2941302,shp-100-04,0,0
840020,30,1,"Marietta Transfer Center",,1,2942802,shp-30-52,0,0
840090,30,3,"Marietta Transfer Center",,1,2981609,shp-30-52,0,0
842020,30,1,"Hamilton E. Holmes Station",,0,2933802,shp-30-01,0,0
845020,50,1,"Cumberland Transfer Center",,0,2935102,shp-50-01,0,0
850010,GREEN,4,"Circulator Green - Battery/Windy Hill",,0,2846301,shp-Green-03,0,0
862070,20,2,"Cumberland Transfer Center",,0,2949207,shp-20-03,0,0
863020,20,1,"Marietta Transfer Center",,1,2935702,shp-20-54,0,0
868070,50,2,"Marietta Transfer Center",,1,2949107,shp-50-51,0,0
87020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2940302,shp-Rapid-52,0,0
87090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2979109,shp-Rapid-52,0,0
907090,50,3,"Marietta Transfer Center",,1,2975109,shp-50-51,0,0
909090,25,3,"Hamilton E. Holmes Station",,0,2982409,shp-25-51,0,0
911090,20,3,"Marietta Transfer Center",,1,2973809,shp-20-54,0,0
912020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2938502,shp-Rapid-52,0,0
912090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2977309,shp-Rapid-52,0,0
914020,30,1,"Marietta Transfer Center",,1,2936402,shp-30-52,0,0
917070,BLUE,2,"Circ Blue - Battery/Cumberland Transfer Center",,1,2950907,shp-Blue-02,0,0
918090,20,3,"Marietta Transfer Center",,1,2973809,shp-20-54,0,0
92010,30,4,"Marietta Transfer Center",,1,2845001,shp-30-52,0,0
925070,40,2,"Marietta Transfer Center",,1,2950507,shp-40-51,0,0
928070,25,2,"Hamilton E. Holmes Station",,0,2948007,shp-25-51,0,0
930090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2976809,shp-Rapid-52,0,0
945020,RAPID,1,"Arts Center Station with limited stops",,0,2938202,shp-Rapid-01,0,0
947090,15,3,"Marietta Transfer Center",,1,2974409,shp-15-51,0,0
949090,40,3,"Marietta Transfer Center",,1,2976509,shp-40-51,0,0
95020,GREEN,1,"Circulator Green - Battery/Windy Hill",,0,2942302,shp-Green-05,0,0
951010,50,4,"Marietta Transfer Center",,1,2844501,shp-50-51,0,0
961020,100,1,"Busbee Park & Ride",,1,2940702,shp-100-04,0,0
964090,30,3,"Hamilton E. Holmes Station",,0,2973109,shp-30-01,0,0
970090,50,3,"Cumberland Transfer Center",,0,2974809,shp-50-01,0,0
97090,20,3,"Marietta Transfer Center",,1,2973809,shp-20-54,0,0
971090,50,3,"Marietta Transfer Center",,1,2974109,shp-50-51,0,0
976020,40,1,"KSU-Kennesaw Campus",,0,2937902,shp-40-01,0,0
982070,45,2,"KSU-Kennesaw Campus",,0,2950707,shp-45-01,0,0
986090,40,3,"Marietta Transfer Center",,1,2976709,shp-40-51,0,0
99090,RAPID,3,"Arts Center Station with limited stops",,0,2977309,shp-Rapid-01,0,0
995020,15,1,"Cumberland Transfer Center",,0,2935002,shp-15-01,0,0
997090,50,3,"Cumberland Transfer Center/Tip Top",,0,2975109,shp-50-02,0,0
984070,50,2,"Marietta Transfer Center",,1,2948507,shp-50-51,0,0
989090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2976809,shp-Rapid-52,0,0
991070,25,2,"Hamilton E. Holmes Station",,0,2947607,shp-25-51,0,0
997020,50,1,"Cumberland Transfer Center/Tip Top",,0,2936202,shp-50-02,0,0
881020,25,1,"Hamilton E. Holmes Station",,0,2940002,shp-25-51,0,0
888020,45,1,"KSU-Kennesaw Campus",,0,2943002,shp-45-01,0,0
888090,45,3,"KSU-Kennesaw Campus",,0,2981809,shp-45-01,0,0
890020,15,1,"Marietta Transfer Center",,1,2935002,shp-15-51,0,0
891090,15,3,"Marietta Transfer Center",,1,2975409,shp-15-51,0,0
896020,102,1,"Arts Center Station",,0,2941002,shp-102-01,0,0
901090,50,3,"Cumberland Transfer Center",,0,2975109,shp-50-01,0,0
902090,45,3,"KSU-Kennesaw Campus",,0,2976609,shp-45-01,0,0
904090,50,3,"Cumberland Transfer Center",,0,2974809,shp-50-01,0,0
910070,20,2,"Cumberland Transfer Center",,0,2948607,shp-20-03,0,0
913010,25,4,"Hamilton E. Holmes Station",,0,2845501,shp-25-51,0,0
916020,15,1,"Marietta Transfer Center",,1,2936502,shp-15-51,0,0
927070,25,2,"Cumberland Transfer Center",,1,2947707,shp-25-01,0,0
929020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2938202,shp-Rapid-52,0,0
934070,20,2,"Cumberland Transfer Center",,0,2949207,shp-20-03,0,0
944020,30,1,"Hamilton E. Holmes Station",,0,2933902,shp-30-01,0,0
955090,10,3,"Arts Center Station",,0,2973909,shp-10-03,0,0
957070,50,2,"Marietta Transfer Center",,1,2949107,shp-50-51,0,0
962010,10,4,"Marietta Transfer Center",,1,2845401,shp-10-52,0,0
966010,40,4,"KSU-Kennesaw Campus",,0,2845701,shp-40-01,0,0
974010,30,4,"Hamilton E. Holmes Station",,0,2844201,shp-30-01,0,0
977020,20,1,"Cumberland Transfer Center",,0,2935702,shp-20-03,0,0
981020,45,1,"KSU-Kennesaw Campus",,0,2943002,shp-45-01,0,0
985070,30,2,"Marietta Transfer Center",,1,2948107,shp-30-52,0,0
986020,40,1,"Marietta Transfer Center",,1,2937902,shp-40-51,0,0
988020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2937302,shp-Rapid-52,0,0
995090,15,3,"Cumberland Transfer Center",,0,2974009,shp-15-01,0,0
